Restaurant ID,Restaurant Name,City,Locality,Cuisines,Rating text,Votes
17374951,Hofer's Bakery & Cafe,Gainesville,Helen,"German, Ice Cream",Good,136
17374978,Troll Tavern,Gainesville,Helen,"Burger, German, Sandwich",Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,Gainesville,Helen,"Italian, Pizza, Sandwich",Very Good,161
16604358,Blue Bean Love Cafe,Hepburn Springs,Hepburn Springs,"Cafe, Coffee and Tea, Modern Australian",Good,192
16604896,La Trattoria of Lavandula,Hepburn Springs,Hepburn Springs,"Italian, Fusion, Cafe",Good,93
16612550,5 Little Pigs,Huskisson,Huskisson,"Breakfast, Modern Australian",Very Good,40
16606299,Beach Box Cafe,Inverloch,Inverloch,"Burger, Coffee and Tea, Modern Australian",Good,100
16605794,Funkey Monkey,Lakes Entrance,Lakes Entrance,"Breakfast, Coffee and Tea",Good,97
17557488,Burger Queen Drive In,Lakeview,Lakeview,"Burger, Desserts, Sandwich",Good,41
17452342,Blue Orchid Thai Restaurant,Lincoln,Haymarket,Thai,Excellent,799
16611498,Stillwater on Belmore,Lorn,Lorn,"Breakfast, Coffee and Tea",Good,18
17842104,Mr.,Macedon,Macedon,Cafe,Good,31
17501291,Emilio's Cuban Cafe,Macon,Bonaire,"Coffee and Tea, Cuban, Latin American",Good,146
17500759,Ingleside Village Pizza,Macon,Macon,"Pizza, Sandwich",Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,Macon,Macon,Seafood,Excellent,467
17500819,Mandarin Chinese Restaurant,Macon,Macon,"Chinese, Thai",Excellent,302
17500911,Rookery,Macon,Macon,"Burger, Desserts, Bar Food",Excellent,289
17501439,Dovetail,Macon,Macon,,Good,102
17501279,Bonefish Grill,Macon,Macon,"American, Seafood",Very Good,293
17500695,Downtown Grill,Macon,Macon,Steak,Very Good,195
17501298,Greek Corner Deli,Macon,Macon,"Desserts, Greek, Sandwich",Very Good,244
17500847,Natalia's,Macon,Macon,"European, Italian, Mediterranean",Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,Macon,Macon,"Greek, Mediterranean, Vegetarian",Very Good,223
17501315,Benson's Steak and Sushi,Macon,Warner Robins,"American, Chinese, Sushi",Good,243
17501201,My Fathers Place,Macon,Warner Robins,Italian,Good,104
17501247,Sushi Thai Restaurant,Macon,Warner Robins,"Japanese, Sushi, Thai",Good,153
17501281,The Mellow Mushroom,Macon,Warner Robins,"Pizza, Sandwich, Vegetarian",Good,323
17501143,El Jalisciense Mexican Restaurant,Macon,Warner Robins,Mexican,Very Good,181
17501292,Greek Village,Macon,Warner Robins,"American, Greek, Seafood",Very Good,316
17501308,Martin's BBQ,Macon,Warner Robins,BBQ,Very Good,288
17501301,Thai Pepper,Macon,Warner Robins,"Japanese, Sushi, Thai",Very Good,232
17501268,Zen Japanese Steakhouse and Sushi Bar,Macon,Warner Robins,"Japanese, Steak, Sushi",Very Good,314
16611701,Star Buffet,Mayfield,Mayfield,Asian,Average,11
17482142,Triangle Restaurant,Mc Millan,Mc Millan,"Breakfast, Burger",Poor,17
16609169,Three Anchors,Middleton Beach,Middleton Beach,"Bar Food, Modern Australian",Good,176
17606621,HI Lite Bar & Lounge,Miller,Miller,,Average,11
17687832,Vince's Restaurant & Pizzeria,Monroe,Monroe,"Italian, Pizza",Good,65
16613059,Poets Cafe,Montville,Montville,"Coffee and Tea, Modern Australian",Poor,193
17534788,The Artesian Restaurant,Ojo Caliente,Ojo Caliente,"American, International, Southwestern",Good,30
17061237,CevÌ_che Tapas Bar & Restaurant,Orlando,Church Street District,"Spanish, Tapas",Very Good,981
17057397,'Ohana,Orlando,Disney World Area,Hawaiian,Excellent,1151
17058534,Earl of Sandwich,Orlando,Disney: Downtown Disney,"American, Sandwich, Salad",Excellent,1341
17060320,Raglan Road Irish Pub and Restaurant,Orlando,Disney: Downtown Disney,Irish,Very Good,782
17057925,CafÌ© Tu Tu Tango,Orlando,I-Drive/Universal,"New American, Tapas",Excellent,1293
17060869,Texas de Brazil,Orlando,I-Drive/Universal,"Brazilian, Steak",Excellent,2324
17057591,Bahama Breeze Island Grille,Orlando,I-Drive/Universal,Caribbean,Very Good,910
17059541,Maggiano's Little Italy,Orlando,I-Drive/Universal,Italian,Very Good,886
17064266,Hawkers Asian Street Fare,Orlando,Mills 50,"Asian, Thai",Excellent,1293
17064405,Tako Cheena by Pom Pom,Orlando,Mills 50,"Asian, Latin American, Vegetarian",Very Good,570
17060516,Seasons 52 Fresh Grill,Orlando,Restaurant Row,American,Very Good,1685
17059012,Hollerbach's Willow Tree CafÌ©,Orlando,Sanford,German,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,Orlando,The Milk District,"American, Sandwich, Tea",Excellent,1457
17061205,Yellow Dog Eats,Orlando,Windermere,"American, BBQ, Sandwich",Excellent,1252
17064031,Tibby's New Orleans Kitchen,Orlando,Winter Park,Cajun,Excellent,1412
17066603,The Coop,Orlando,Winter Park,"Southern, Cajun, Soul Food",Good,432
17057797,Bosphorous Turkish Cuisine,Orlando,Winter Park,"Mediterranean, Turkish",Very Good,568
17061253,Ethos Vegan Kitchen,Orlando,Winter Park,"American, Breakfast, Vegetarian",Very Good,797
17059060,Hillstone,Orlando,Winter Park,,Very Good,1158
17061231,The Ravenous Pig,Orlando,Winter Park,Pub Food,Very Good,1998
16613649,Vivo Bar and Grill,Palm Cove,Palm Cove,"Mediterranean, Seafood",Very Good,381
18255631,Pier 70,Paynesville,Paynesville,Modern Australian,Average,16
16608483,DiVine,Penola,Penola,"Cafe, Coffee and Tea, Sandwich",Average,19
17580453,Cactus Flower Cafe Navarre,Pensacola,Navarre,"Mexican, Southwestern, Tex-Mex",Very Good,635
17580142,McGuire's Irish Pub & Brewery,Pensacola,Pensacola,"Burger, Bar Food, Steak",Excellent,2238
17580160,New Yorker Deli & Pizzeria,Pensacola,Pensacola,"Italian, Pizza, Sandwich",Excellent,792
17580349,Tu-Do Vietnamese Restaurant,Pensacola,Pensacola,"Asian, Vietnamese",Excellent,828
17580412,Carrabba's Italian Grill,Pensacola,Pensacola,"Italian, Pizza, Seafood",Good,292
17580590,Jaco's Bayfront Bar and Grille,Pensacola,Pensacola,Tapas,Good,502
17580704,The Tin Cow,Pensacola,Pensacola,"Burger, Bar Food",Good,559
17579928,Cactus Flower Cafe,Pensacola,Pensacola,"Latin American, Mexican, Southwestern",Very Good,1268
17579992,Dharma Blue,Pensacola,Pensacola,"Seafood, Sushi",Very Good,669
17580030,Global Grill,Pensacola,Pensacola,"European, International, Tapas",Very Good,900
17580074,Ichiban,Pensacola,Pensacola,"Japanese, Sushi",Very Good,765
17580020,The Fish House,Pensacola,Pensacola,"American, Seafood, Sushi",Very Good,1270
17580350,Tuscan Oven,Pensacola,Pensacola,"Italian, Mediterranean, Pizza",Very Good,502
17580408,Flounders Chowder House,Pensacola,Pensacola Beach,Seafood,Good,724
17579653,Hemingway's Island Grill,Pensacola,Pensacola Beach,"Caribbean, Seafood, Steak",Good,479
17580476,Native Cafe,Pensacola,Pensacola Beach,"Breakfast, Burger",Very Good,591
17580422,Peg Leg Pete's,Pensacola,Pensacola Beach,"Burger, Sandwich, Seafood",Very Good,1408
17580539,The Grand Marlin,Pensacola,Pensacola Beach,"Caribbean, Seafood",Very Good,905
17580511,Original Georgios Authentic Greek Food,Pensacola,Perdido Key,Greek,Excellent,816
17580021,Fisherman's Corner,Pensacola,Perdido Key,"Sandwich, Seafood, Cajun",Very Good,747
16604370,Mad Cowes Cafe,Phillip Island,Phillip Island,"Breakfast, Coffee and Tea, Modern Australian",Good,351
17582467,Rupes Burgers,Pocatello,Blackfoot,"Burger, Fast Food",Good,104
17582668,Texas Roadhouse,Pocatello,Chubbuck,"American, BBQ, Steak",Good,83
17582498,Riverwalk Cafe,Pocatello,Lava Hot Springs,"Asian, Thai",Good,91
17582499,Royal Hotel,Pocatello,Lava Hot Springs,"Pizza, Bar Food",Good,59
17582522,Buddy's Italian Restaurant,Pocatello,Pocatello,"Italian, Pizza, Sandwich",Good,222
17582524,Butterburrs,Pocatello,Pocatello,"American, Breakfast",Good,121
17582527,Chang Garden,Pocatello,Pocatello,Chinese,Good,93
17582551,Fifth Street Bagelry,Pocatello,Pocatello,"Coffee and Tea, Sandwich",Good,136
17582558,Goody's Deli,Pocatello,Pocatello,"Pizza, Sandwich",Good,160
17582560,Grecian Key Restaurant,Pocatello,Pocatello,"American, Greek",Good,152
17582677,Outer Limits Fun Zone,Pocatello,Pocatello,"Burger, Pizza, Sandwich",Good,57
17582670,Portneuf Valley Brewing,Pocatello,Pocatello,"American, Pizza",Good,191
17582625,Sandpiper Restaurant & Lounge,Pocatello,Pocatello,"American, Seafood, Steak",Good,85
17582627,Senor Iguanas,Pocatello,Pocatello,Mexican,Good,108
17582700,Sushi Family,Pocatello,Pocatello,"Asian, Sushi, Vegetarian",Good,132
17582664,Taste of India Nepal,Pocatello,Pocatello,"Indian, International, Vegetarian",Good,141
17582682,Thai Paradise,Pocatello,Pocatello,"Desserts, Thai",Good,162
17582669,The Bridge,Pocatello,Pocatello,New American,Good,144
18491935,Nosh Mahal,Pocatello,Pocatello,"Indian, Persian",Not rated,1
17582546,El Herradero,Pocatello,Pocatello,Mexican,Very Good,365
17629582,Barrett Junction Cafe,Potrero,Potrero,"American, BBQ, Burger",Average,9
17211719,Blue Point Grill,Princeton,Princeton,Seafood,Very Good,542
17144717,Giovanni's Shrimp Truck,Rest of Hawaii,Kahuku,Seafood,Excellent,691
17143970,Kona Brewing Company,Rest of Hawaii,Kailua Kona,"American, Pizza, Bar Food",Excellent,764
17142698,Leonard's Bakery,Rest of Hawaii,Kaimuki,,Excellent,707
17144991,Coconuts Fish Cafe,Rest of Hawaii,Kihei,Seafood,Excellent,487
17142519,Kihei Caffe,Rest of Hawaii,Kihei,"American, Hawaiian",Excellent,695
17145408,Monkeypod Kitchen by Merriman,Rest of Hawaii,Kihei,Burger,Very Good,485
17143336,Sansei Seafood Restaurant & Sushi Bar,Rest of Hawaii,Kihei,"Japanese, Seafood, Sushi",Very Good,807
17145077,Star Noodle,Rest of Hawaii,Lahaina,Asian,Excellent,723
17141447,Aloha Mixed Plate,Rest of Hawaii,Lahaina,"Asian, Breakfast, Hawaiian",Very Good,874
17142096,Gazebo,Rest of Hawaii,Lahaina,"Breakfast, Burger",Very Good,552
17142297,Hula Grill,Rest of Hawaii,Lahaina,"Hawaiian, Seafood, Steak",Very Good,1056
17142535,Kimo's,Rest of Hawaii,Lahaina,"Hawaiian, Seafood, Steak",Very Good,707
17142792,Mama's Fish House,Rest of Hawaii,Paia,"Hawaiian, Seafood",Excellent,1343
17145495,Marukame Udon,Rest of Hawaii,Waikiki,Japanese,Excellent,602
17143950,Yard House,Rest of Hawaii,Waikiki,"American, Asian, Burger",Excellent,1078
17142747,Lulu's Waikiki,Rest of Hawaii,Waikiki,American,Good,232
17141990,Duke's Waikiki,Rest of Hawaii,Waikiki,"Hawaiian, Seafood, Steak",Very Good,1492
17144732,Eggs 'n Things,Rest of Hawaii,Waikiki,Breakfast,Very Good,535
17143282,Roy's,Rest of Hawaii,Waikiki,"Asian, European, Seafood",Very Good,531
17143705,Wailana Coffee House,Rest of Hawaii,Waikiki,"American, Breakfast, Hawaiian",Very Good,694
17615915,The Lady & Sons,Savannah,Savannah,Southern,Average,1201
17616487,Green Truck Pub,Savannah,Savannah,Burger,Excellent,906
17615924,Leopold's Ice Cream,Savannah,Savannah,"Desserts, Sandwich, Ice Cream",Excellent,880
17615979,Mrs. Wilkes' Dining Room,Savannah,Savannah,"American, Southern",Excellent,1014
17616266,Zunzi's,Savannah,Savannah,"International, Mediterranean, Sandwich",Excellent,796
17615976,Moon River Brewing Company,Savannah,Savannah,"American, Bar Food, Sandwich",Good,747
17616025,Pirates' House Restaurant,Savannah,Savannah,"American, Seafood, Steak",Good,566
17615597,B. Matthew's Eatery,Savannah,Savannah,"American, Breakfast",Very Good,683
17615740,Crystal Beer Parlor,Savannah,Savannah,"American, Bar Food",Very Good,690
17616203,Goose Feathers Cafe and Bakery,Savannah,Savannah,"Breakfast, Vegetarian",Very Good,680
17616590,Henry's,Savannah,Savannah,"American, Breakfast",Very Good,287
17615855,Huey's On The River,Savannah,Savannah,"Breakfast, Cajun",Very Good,802
17616348,J. Christopher's,Savannah,Savannah,"Breakfast, Diner, Sandwich",Very Good,710
17616368,Lulu's Chocolate Bar,Savannah,Savannah,"Coffee and Tea, Desserts",Very Good,456
17616400,Rocks on the River,Savannah,Savannah,"Pizza, Seafood, Steak",Very Good,687
17616076,SOHO South Cafe,Savannah,Savannah,"Cafe, Sandwich, Southern",Very Good,719
17616205,The Olde Pink House,Savannah,Savannah,"American, Seafood, Southern",Very Good,1803
17616222,Vic's On The River,Savannah,Savannah,American,Very Good,558
17616295,The Crab Shack,Savannah,Tybee Island,Seafood,Good,883
17616465,Tybee Island Social Club,Savannah,Tybee Island,,Good,309
18483372,Sky On 57,Singapore,"Bayfront Avenue, Downtown Core","Chinese, Continental, Singaporean",Average,34
18484349,Cut By Wolfgang Puck,Singapore,"Bayfront Subzone, Downtown Core","American, Steak",Very Good,33
18496057,Restaurant Andre,Singapore,"Cantonment Road, Outram","French, Mediterranean, European",Good,33
18483389,Potato Head Folk,Singapore,"Chinatown, Outram",American,Average,34
18483222,Jaan,Singapore,"City Hall, Downtown Core",French,Good,35
18483085,Rhubarb Le Restaurant,Singapore,"Duxton Hill, Outram",French,Good,33
18484423,Al'frank Cookies,Singapore,"Haji Lane, Rochor",Bakery,Very Good,29
18483714,Fratini La Trattoria,Singapore,"Hillcrest, Bukit Timah",Italian,Very Good,35
18485469,Boufe Boutique Cafe,Singapore,"Kay Siang Road, Tanglin","Italian, French, Bakery, Cafe",Average,29
18479690,The Refinery Singapore,Singapore,"Lavender, Kallang","American, Japanese, Singaporean",Average,30
18483224,Chye Seng Huat Hardware,Singapore,"Lavender, Kallang",Cafe,Good,33
18493989,Makansutra Gluttons Bay,Singapore,"Marina Centre, Downtown Core","Singaporean, Chinese, Seafood, Malay, Indian",Average,25
18484464,Colony,Singapore,"Marina Centre, Downtown Core","Asian, Continental, Seafood",Good,30
18483051,Summer Pavilion,Singapore,"Marina Centre, Downtown Core","Chinese, Seafood, Cantonese, Dim Sum",Good,34
18482983,The Lokal,Singapore,"Neil Road, Outram","Singaporean, Australian, German",Average,33
18479742,I Am,Singapore,"North Bridge Road, Rochor","Western, Fusion, Fast Food",Average,32
18482938,Super Loco,Singapore,"Robertson Quay, Singapore River","American, Mexican",Average,30
18483082,Artistry,Singapore,"Sungai Pinang, Rochor","American, Bakery, European, Burger, Fusion",Good,28
18483446,Bitters & Love,Singapore,"Telok Ayer Street, Outram",Finger Food,Good,35
18483252,Artichoke Cafe,Singapore,"Victoria, Rochor","Cafe, Spanish, Turkish, Greek",Average,33
17621616,Archie's Waeside,Sioux City,Le Mars,"Burger, Seafood, Steak",Good,100
17621696,Bob Roe's Pizza,Sioux City,Sioux City,"American, Pizza, Bar Food",Good,92
17621744,Da Kao Restaurant,Sioux City,Sioux City,"Asian, Vegetarian, Vietnamese",Good,182
17621759,Famous Dave's,Sioux City,Sioux City,BBQ,Good,76
17621763,Fuji Bay Japanese Restaurant,Sioux City,Sioux City,"Japanese, Sushi",Good,129
17621780,HuHot Mongolian Grill,Sioux City,Sioux City,"Asian, Chinese",Good,94
17621781,Hunan Palace,Sioux City,Sioux City,Chinese,Good,129
17621788,Jerry's Pizza,Sioux City,Sioux City,Pizza,Good,178
17621793,Jim's Burgers,Sioux City,Sioux City,Burger,Good,97
17621796,Johnnie Mars,Sioux City,Sioux City,"American, Desserts, Diner",Good,161
17621831,Miles Inn,Sioux City,Sioux City,American,Good,122
17621832,Milwaukee Wiener House,Sioux City,Sioux City,"American, Fast Food",Good,195
17621833,Minerva's Food & Cocktails,Sioux City,Sioux City,"American, Seafood, Steak",Good,146
17621834,Monterrey Mexican Restaurant,Sioux City,Sioux City,Mexican,Good,117
17621869,Rebos,Sioux City,Sioux City,"Caribbean, Mexican, Cajun",Good,187
17621960,Tokyo Japanese Steakhouse & Sushi Bar,Sioux City,Sioux City,"Japanese, Steak, Sushi",Good,239
17621746,Diamond Thai Cuisine,Sioux City,Sioux City,"Asian, Thai, Vegetarian",Very Good,303
17621755,El Fredo Pizza,Sioux City,Sioux City,Pizza,Very Good,280
17621946,Trattoria Fresco,Sioux City,Sioux City,Italian,Very Good,271
17621552,Kahill's Steak-Fish Chophouse,Sioux City,South Sioux City,"American, Seafood, Steak",Good,58
17096140,Rumba Island Bar & Grill,Tampa Bay,Clearwater,"BBQ, Caribbean, Seafood",Excellent,1321
17099925,Red Mesa Cantina,Tampa Bay,Downtown St Petersburg,"Latin American, Mexican, Southwestern",Excellent,1629
17092257,BellaBrava,Tampa Bay,Downtown St Petersburg,"American, Italian, Seafood",Very Good,921
17092799,Ceviche Tapas Bar & Restaurant,Tampa Bay,Downtown St Petersburg,"Spanish, Tapas",Very Good,986
17095222,The Moon Under Water,Tampa Bay,Downtown St Petersburg,"British, Bar Food, Sandwich",Very Good,1020
17092293,Bern's Steak House,Tampa Bay,Hyde Park,"American, Desserts, Steak",Excellent,3157
17102241,Boca Kitchen Bar Market,Tampa Bay,Hyde Park,Breakfast,Good,665
17102579,Edison: Food+Drink Lab,Tampa Bay,Hyde Park,International,Good,373
17092801,Ceviche Tapas Bar & Restaurant,Tampa Bay,Hyde Park,"Breakfast, Spanish, Tapas",Very Good,1007
17093273,Daily Eats,Tampa Bay,Hyde Park,"American, Burger",Very Good,803
17096198,Salt Rock Grill,Tampa Bay,Indian Rocks/Indian Shores,"American, Seafood, Steak",Very Good,1363
17095098,Mazzaro's Italian Market,Tampa Bay,Kenwood,"Italian, Deli",Excellent,1424
17093135,Conch Republic Grill,Tampa Bay,Madeira Beach/Redington Beach,"Sandwich, Seafood, Steak",Excellent,844
17095236,Mr. Dunderbak's Biergarten and Marketplatz,Tampa Bay,New Tampa,"European, German",Excellent,1413
17095979,Red Mesa Restaurant,Tampa Bay,Northeast St Petersburg,"Breakfast, Mexican",Excellent,1203
17099856,Datz,Tampa Bay,Palma Ceia,"Desserts, Bar Food",Excellent,3074
17100307,Ella's Americana Folk Art Cafe,Tampa Bay,Seminole Heights,"International, Italian, Southern",Excellent,1715
17093600,Taco Bus,Tampa Bay,Seminole Heights,"Mexican, Vegetarian",Excellent,1868
17100547,The Refinery,Tampa Bay,Seminole Heights,"Seafood, Steak",Very Good,875
17093124,Columbia Restaurant,Tampa Bay,Ybor City,"Cuban, Spanish",Very Good,1746
16608059,1918 Bistro & Grill,Tanunda,Tanunda,"Modern Australian, Australian",Very Good,339
16605194,Pig and Whistle,Trentham East,Trentham East,Australian,Very Good,87
17678243,Buffalo Wild Wings,Valdosta,Valdosta,Bar Food,Average,98
17678043,El Toreo Mexican Restaurant,Valdosta,Valdosta,Mexican,Average,83
17677978,306 North Restaurant,Valdosta,Valdosta,"Seafood, Southern",Good,231
17677988,Austins Cattle Co,Valdosta,Valdosta,"Burger, Seafood, Steak",Good,216
17678231,Beijing Cafe,Valdosta,Valdosta,"Asian, Chinese, Thai",Good,185
17677990,Bleu Cafe,Valdosta,Valdosta,"Pizza, Sandwich",Good,185
17677991,Bleu Pub,Valdosta,Valdosta,"Burger, Bar Food, Vegetarian",Good,281
17678307,Bubba Jax Crab Shack,Valdosta,Valdosta,"Fast Food, Seafood",Good,137
17678276,Cheddar's Scratch Kitchen,Valdosta,Valdosta,American,Good,209
17678283,El Cazador,Valdosta,Valdosta,Mexican,Good,168
17678222,Friends Grille and Bar,Valdosta,Valdosta,"American, Southern",Good,243
17678055,Giulios Greek & Italian Restaurant,Valdosta,Valdosta,"Greek, Italian",Good,221
17678326,La Jalisco Supermercato,Valdosta,Valdosta,Mexican,Good,46
17678229,Masato Japanese,Valdosta,Valdosta,"Japanese, Sushi",Good,262
17678097,Mom & Dad's Italian Restaurant,Valdosta,Valdosta,Italian,Good,183
17678216,Mori's Japanese Steakhouse & Sushi Bar,Valdosta,Valdosta,"Japanese, Steak, Sushi",Good,208
17678233,Passage 2 India,Valdosta,Valdosta,"Indian, Middle Eastern",Good,245
17678148,Rodeo Mexican Restaurant,Valdosta,Valdosta,Mexican,Good,199
17678291,Steel Magnolias,Valdosta,Valdosta,Southern,Good,225
17678218,Smok'n Pig B-B-Q,Valdosta,Valdosta,BBQ,Very Good,575
17558738,Blue House Cafe,Vernonia,Vernonia,"Coffee and Tea, Mediterranean",Very Good,88
16608209,Anchorage Cafe Restaurant Wine Bar,Victor Harbor,Victor Harbor,"Coffee and Tea, Tapas, Australian",Good,96
16654702,Lake House Restaurant,Vineland Station,Vineland Station,"Italian, Mediterranean, Pizza",Very Good,204
17697444,Masala Grill & Coffee House,Waterloo,Cedar Falls,"Indian, Middle Eastern",Average,18
17696871,Brown Bottle The Cedar Falls,Waterloo,Cedar Falls,"Italian, Pizza, Vegetarian",Good,134
17696891,Four Queens Dairy Cream,Waterloo,Cedar Falls,Desserts,Good,190
17696901,Hong Kong Chinese Restaurant,Waterloo,Cedar Falls,Chinese,Good,136
17697384,HuHot Mongolian Grill,Waterloo,Cedar Falls,"Asian, Chinese",Good,113
